Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1486,2025-05-13,2025-05-16,CUST604,Judy Benjamin,Corporate,PROD8510,Monitor,Electronics,North,Oklahoma,Sherryland,5,1957,0,9785.0,8524.18,1260.82,UPI,Cancelled,"Miller, Martinez and Stone",dustinwhite@ramirez.com,39,No,0
ORD1487,2024-09-22,2024-09-25,CUST722,Todd Webb,Consumer,PROD4229,Dining Table,Furniture,South,Pennsylvania,New Robin,7,2275,10,14332.5,10813.47,3519.03,UPI,Returned,Leblanc Ltd,theresa72@blackburn-le.info,39,No,0
ORD1488,2025-09-11,2025-09-17,CUST254,Nancy Smith,Home Office,PROD3359,Notebook,Office Supplies,North,Idaho,Kingfort,8,1075,10,7740.0,5788.64,1951.36,UPI,Delivered,Lee-Watts,zbriggs@kelley.com,4,Yes,29
ORD1489,2024-05-07,2024-05-12,CUST250,Timothy Ross,Consumer,PROD7577,Snacks,Grocery,West,Florida,Thomasstad,3,3259,20,7821.6,5998.39,1823.21,Cash,Cancelled,Levine-Wise,matthewrose@marsh.com,27,No,0
ORD1490,2024-08-11,2024-08-13,CUST478,Melissa Thompson,Consumer,PROD7489,File Folder,Office Supplies,North,South Carolina,Stephenfurt,5,2006,15,8525.5,5354.62,3170.88,Net Banking,Cancelled,"Dixon, Robinson and Hampton",yfernandez@king.com,48,No,0
ORD1491,2025-02-07,2025-02-08,CUST358,Breanna Davis,Home Office,PROD9283,Bookshelf,Furniture,East,Minnesota,Lydiachester,9,3938,15,30125.7,18975.49,11150.21,Credit Card,Cancelled,"Ward, Meyers and Michael",phillip94@newman.com,12,No,0
ORD1492,2024-05-10,2024-05-16,CUST384,Joshua Mitchell,Corporate,PROD2977,File Folder,Office Supplies,North,Iowa,Port Markbury,2,2998,0,5996.0,4500.41,1495.59,Credit Card,Returned,"Blackburn, Hobbs and Jackson",uwallace@mendoza.info,37,No,0
ORD1493,2024-05-14,2024-05-20,CUST562,William Marsh,Consumer,PROD4646,Dining Table,Furniture,West,Texas,North Luisberg,9,3032,0,27288.0,19106.0,8182.0,UPI,Returned,"George, Caldwell and Aguirre",dawnroberson@allen-taylor.org,20,No,0
ORD1494,2026-01-03,2026-01-07,CUST882,Sandra Costa,Corporate,PROD1419,Stapler,Office Supplies,North,Wisconsin,Christinaview,1,1840,5,1748.0,1201.44,546.56,Net Banking,Delivered,Morrison-Rivera,juanholden@rogers.com,20,No,0
ORD1495,2025-05-17,2025-05-18,CUST875,Daniel Lee,Corporate,PROD6744,Sugar,Grocery,North,Wisconsin,West Susan,1,3667,0,3667.0,2745.21,921.79,Cash,Returned,"Brown, Johnson and Hunter",rileymorris@howell-sutton.com,32,No,0
ORD1496,2026-04-04,2026-04-07,CUST148,Donald Morgan,Home Office,PROD5483,Bookshelf,Furniture,West,Ohio,South Mollyside,10,4656,5,44232.0,32750.86,11481.14,Credit Card,Returned,Davis PLC,richard98@bullock-wilson.com,48,No,0
ORD1497,2024-07-26,2024-07-30,CUST792,Nicholas Jones,Corporate,PROD7046,Sofa,Furniture,West,Arkansas,North Mark,4,291,5,1105.8,681.86,423.94,Net Banking,Pending,Williams-Hartman,marshallcarolyn@downs-pena.com,40,No,0
ORD1498,2025-03-28,2025-03-29,CUST622,Nancy Gibson,Consumer,PROD1555,Headphones,Electronics,East,New Jersey,Silvachester,4,2363,10,8506.8,7068.33,1438.47,Cash,Cancelled,Gardner-Wilson,bpatterson@gaines.com,26,No,0
ORD1499,2025-08-11,2025-08-17,CUST795,Melissa Mann,Corporate,PROD9965,Headphones,Electronics,West,New Mexico,Linbury,1,236,5,224.2,170.95,53.25,UPI,Delivered,Brooks PLC,hsmith@lawson.com,15,No,0
ORD1500,2026-01-07,2026-01-11,CUST461,Shannon Banks,Consumer,PROD7630,Laptop,Electronics,North,Iowa,Port Heather,7,2089,0,14623.0,12778.33,1844.67,UPI,Returned,"Poole, King and Owen",zacharyhill@miller.com,41,No,0
ORD1501,2024-12-10,2024-12-15,CUST958,Justin Alvarado,Consumer,PROD6741,Snacks,Grocery,East,Oklahoma,North Vincent,8,167,15,1135.6,893.33,242.27,Net Banking,Pending,"Jones, Perez and Baird",carlos17@gregory-rosario.net,2,Yes,27
ORD1502,2024-07-26,2024-07-28,CUST929,Scott Warren,Corporate,PROD9556,Bookshelf,Furniture,South,North Carolina,South Katherineberg,2,3312,15,5630.4,4219.4,1411.0,UPI,Pending,Moore-Brown,cfisher@jackson.net,18,No,0
ORD1503,2024-04-16,2024-04-23,CUST560,Jessica Williams,Home Office,PROD7024,Keyboard,Electronics,West,Illinois,Kellishire,4,3928,20,12569.6,10296.39,2273.21,UPI,Returned,Booth-Beck,kristinaharris@ellison.com,21,No,0
ORD1504,2025-05-01,2025-05-02,CUST147,Sydney Proctor,Corporate,PROD6025,Cooking Oil,Grocery,West,Connecticut,Port Heather,7,567,0,3969.0,3337.64,631.36,UPI,Returned,Snow-Hall,christopher52@gonzales-richardson.com,10,No,0
ORD1505,2025-09-30,2025-10-07,CUST446,Dr. Cassandra Wang MD,Consumer,PROD9079,Calculator,Office Supplies,North,Virginia,East Michaelfort,2,3792,20,6067.2,4906.21,1160.99,Cash,Returned,Johnson-Smith,jross@martin.biz,17,No,0
ORD1506,2025-06-12,2025-06-17,CUST925,Connie Brown,Consumer,PROD4872,Monitor,Electronics,North,Washington,Daleberg,4,2653,5,10081.4,6286.45,3794.95,Net Banking,Cancelled,Walker-Castaneda,travischan@rangel-harding.info,50,No,0
ORD1507,2025-05-29,2025-06-05,CUST659,Timothy Ross,Corporate,PROD1659,File Folder,Office Supplies,East,Vermont,Ellisonberg,2,4281,0,8562.0,5667.44,2894.56,Net Banking,Returned,"Herrera, Peters and Smith",michaelfoster@decker-strong.net,38,No,0
ORD1508,2024-08-03,2024-08-10,CUST956,Christopher Smith,Consumer,PROD8196,Mouse,Electronics,West,New York,Weberhaven,3,893,10,2411.1,1610.34,800.76,Credit Card,Pending,Bauer-Olson,davisanthony@butler.com,29,No,0
ORD1509,2025-08-10,2025-08-16,CUST243,Oscar Larsen,Consumer,PROD5332,Sofa,Furniture,East,Oklahoma,Thomasborough,7,3332,10,20991.6,16023.68,4967.92,UPI,Cancelled,Schneider-Contreras,uallen@charles.com,26,No,0
ORD1510,2025-07-28,2025-08-01,CUST680,Rachel Callahan,Corporate,PROD7808,Sugar,Grocery,North,Washington,West Michaelside,6,880,20,4224.0,2704.23,1519.77,Cash,Pending,Mosley-Perkins,kaylafletcher@gonzalez-owens.com,5,Yes,44
ORD1511,2025-04-04,2025-04-10,CUST312,Allison Kline,Corporate,PROD8059,Monitor,Electronics,North,Massachusetts,South Scott,6,3655,15,18640.5,16663.16,1977.34,UPI,Cancelled,"Kennedy, Long and Jones",birdjoseph@hernandez-alvarez.com,28,No,0
ORD1512,2025-06-18,2025-06-22,CUST158,Kara Hull,Home Office,PROD8681,Notebook,Office Supplies,West,Illinois,Georgefort,6,2335,5,13309.5,11174.38,2135.12,Net Banking,Returned,Woods LLC,haley84@warren.com,23,No,0
ORD1513,2025-08-24,2025-08-28,CUST329,Christopher Green,Home Office,PROD9879,Mouse,Electronics,West,Maine,Nicholsstad,2,2061,0,4122.0,3335.67,786.33,Credit Card,Pending,Noble Inc,langjennifer@durham-gibson.biz,43,No,0
ORD1514,2025-04-06,2025-04-13,CUST192,Luis Taylor,Corporate,PROD6796,Bookshelf,Furniture,South,Florida,New Stevenmouth,7,3112,10,19605.6,15156.46,4449.14,Credit Card,Delivered,Myers-Morrow,carlosthompson@harrell-simon.com,37,No,0
ORD1515,2024-08-26,2024-09-02,CUST832,Keith Schmidt,Corporate,PROD2785,Monitor,Electronics,East,Arkansas,East Abigail,10,233,10,2097.0,1680.33,416.67,UPI,Pending,Pierce PLC,kim65@cannon-lopez.net,5,Yes,33
ORD1516,2025-01-16,2025-01-23,CUST507,Jennifer Russell,Home Office,PROD4918,Headphones,Electronics,North,Florida,North Cynthia,7,2722,20,15243.2,11339.74,3903.46,Net Banking,Pending,Andrews and Sons,bradleylucas@white.com,34,No,0
ORD1517,2024-06-22,2024-06-26,CUST851,Darren Ray,Corporate,PROD6265,Headphones,Electronics,East,Iowa,New Ashleyborough,9,1917,15,14665.05,9420.03,5245.02,Net Banking,Cancelled,"Larson, Brown and Keller",tammy94@smith.com,22,No,0
ORD1518,2024-05-18,2024-05-24,CUST232,Dana Anderson,Home Office,PROD2889,Rice Bag,Grocery,North,Idaho,Allisonview,2,3428,10,6170.4,5014.56,1155.84,UPI,Returned,Berry-Lewis,brittneypatterson@cervantes.com,50,No,0
ORD1519,2025-12-18,2025-12-22,CUST884,Adam Paul,Home Office,PROD8658,Sofa,Furniture,South,Wyoming,New Michealfurt,7,1573,5,10460.45,8154.19,2306.26,Net Banking,Pending,"Terry, Paul and Hensley",johnsonbrittany@hurley.com,49,No,0
ORD1520,2025-10-05,2025-10-12,CUST918,Brandon Watson,Home Office,PROD3442,Sofa,Furniture,South,Wyoming,Johnbury,9,2757,10,22331.7,18788.39,3543.31,Credit Card,Delivered,Dudley and Sons,daviscarla@dunn.org,46,No,0
ORD1521,2025-08-24,2025-08-28,CUST169,Zachary Becker,Corporate,PROD7077,Bookshelf,Furniture,West,Washington,North Jonathanburgh,6,2504,20,12019.2,9121.66,2897.54,Net Banking,Cancelled,"Watkins, Wilkins and Green",cbyrd@fowler-mcdonald.info,2,Yes,32
ORD1522,2026-03-19,2026-03-23,CUST566,Heather Kim,Corporate,PROD7365,Snacks,Grocery,South,Louisiana,South Emily,3,4268,10,11523.6,7344.31,4179.29,Net Banking,Returned,Miller-Myers,brendastrong@logan.com,32,No,0
ORD1523,2024-06-08,2024-06-10,CUST138,Eric Burns,Home Office,PROD2387,Mouse,Electronics,South,Indiana,Kerristad,5,170,10,765.0,681.21,83.79,Net Banking,Pending,Taylor and Sons,kevin24@allison.com,38,No,0
ORD1524,2024-08-16,2024-08-21,CUST910,Daniel Bennett,Corporate,PROD7323,Snacks,Grocery,East,Mississippi,Stevenburgh,3,1994,0,5982.0,5008.04,973.96,Net Banking,Cancelled,"Hubbard, Mason and Cooper",xbryant@terry.com,45,No,0
ORD1525,2024-11-23,2024-11-26,CUST201,Dylan Diaz,Corporate,PROD4828,Calculator,Office Supplies,South,Iowa,New Destinyshire,1,687,15,583.95,385.92,198.03,Cash,Pending,"Marks, Anderson and Bradford",gonzalezpatricia@brown-williams.com,41,No,0
ORD1526,2026-02-03,2026-02-04,CUST561,Sarah Mitchell,Corporate,PROD9979,Headphones,Electronics,East,Arizona,South Alanside,3,3564,5,10157.4,6646.96,3510.44,UPI,Cancelled,"Horton, Bright and Torres",nramirez@hahn.biz,30,No,0
ORD1527,2024-04-30,2024-05-03,CUST252,Kristie Howard,Consumer,PROD6833,File Folder,Office Supplies,East,Delaware,Michaelside,4,1378,10,4960.8,3798.83,1161.97,Credit Card,Pending,"Hicks, Price and Bender",garyjones@anderson.com,12,No,0
ORD1528,2025-01-29,2025-01-30,CUST279,Robert Khan,Consumer,PROD2126,Notebook,Office Supplies,North,New Mexico,Jacksonfurt,8,3723,0,29784.0,22863.27,6920.73,Credit Card,Returned,Johnston-Hayes,ocooper@owens.info,45,No,0
ORD1529,2026-01-13,2026-01-18,CUST676,Jessica Mills,Consumer,PROD2427,Laptop,Electronics,North,Pennsylvania,West Christine,4,2339,20,7484.8,4799.98,2684.82,Credit Card,Pending,Garcia-Frazier,tammy93@smith.com,31,No,0
ORD1530,2025-06-15,2025-06-22,CUST894,Nancy Hall,Corporate,PROD1790,Calculator,Office Supplies,South,Montana,Lake Traceyborough,1,2968,5,2819.6,2014.02,805.58,Net Banking,Cancelled,"Santiago, Moore and Olsen",patrickking@fernandez.com,14,No,0
ORD1531,2025-02-03,2025-02-04,CUST401,Megan Riggs,Home Office,PROD8272,Snacks,Grocery,East,Wisconsin,Mccormickport,3,302,15,770.1,617.86,152.24,Cash,Delivered,Perez-Alvarez,michaeldixon@contreras-farley.com,5,Yes,41
ORD1532,2024-08-27,2024-08-30,CUST718,Sandy Johnson DDS,Home Office,PROD8404,Office Chair,Furniture,East,Montana,North Jacquelinefort,2,3507,0,7014.0,5101.67,1912.33,UPI,Returned,Morales-Moore,ryanwalters@turner.com,23,No,0
ORD1533,2026-01-03,2026-01-04,CUST521,Jill Deleon,Consumer,PROD7171,Pen,Office Supplies,South,Illinois,South Matthewmouth,8,656,20,4198.4,3517.5,680.9,UPI,Delivered,"Sanders, Chang and Campbell",williamcollins@wade.biz,28,No,0
ORD1534,2024-07-23,2024-07-29,CUST405,Thomas Roberts,Consumer,PROD6869,Keyboard,Electronics,East,Missouri,Taylorside,2,3704,15,6296.8,5213.43,1083.37,Credit Card,Returned,Patel-King,markmorton@harrington.biz,49,No,0
ORD1535,2024-11-24,2024-12-01,CUST269,Stacy Rios,Consumer,PROD1950,Calculator,Office Supplies,East,Alabama,Merrittshire,3,183,15,466.65,379.95,86.7,Cash,Pending,"Rhodes, Lin and Hinton",livingstonomar@norton.info,48,No,0
ORD1536,2026-01-28,2026-01-29,CUST736,Jordan Wright,Consumer,PROD6524,Notebook,Office Supplies,South,Louisiana,Port Jacqueline,3,1397,5,3981.45,3119.76,861.69,UPI,Delivered,"Ruiz, Stevens and West",tbennett@brown.com,49,No,0
ORD1537,2024-05-29,2024-05-31,CUST643,James Baldwin,Consumer,PROD8925,Dining Table,Furniture,North,Kansas,Samanthabury,6,1250,10,6750.0,4263.19,2486.81,Credit Card,Returned,"Hughes, Adams and Robles",anna35@carter-skinner.com,36,No,0
ORD1538,2025-03-28,2025-04-03,CUST479,Jonathan Robinson,Corporate,PROD2465,File Folder,Office Supplies,West,North Dakota,North Pamela,8,2946,0,23568.0,19174.82,4393.18,Net Banking,Pending,Coleman Inc,hjackson@fox.info,22,No,0
ORD1539,2025-04-08,2025-04-10,CUST840,Barry Contreras,Corporate,PROD1888,Mouse,Electronics,North,Indiana,East Sherry,4,837,10,3013.2,2686.86,326.34,Net Banking,Delivered,Smith-Martinez,fklein@stewart.com,39,No,0
ORD1540,2025-01-20,2025-01-22,CUST659,Douglas Daniel,Home Office,PROD6511,File Folder,Office Supplies,North,New Hampshire,North Justinside,9,4912,0,44208.0,36965.61,7242.39,UPI,Returned,Greene PLC,carrie33@jacobson.com,15,No,0
ORD1541,2025-09-01,2025-09-05,CUST648,Sarah Neal,Corporate,PROD2564,File Folder,Office Supplies,East,Florida,Erikfurt,10,4087,10,36783.0,29066.53,7716.47,UPI,Pending,"Rodriguez, Lee and Smith",andersonelizabeth@perry-williams.com,44,No,0
ORD1542,2024-08-30,2024-09-06,CUST540,Lynn Jenkins,Home Office,PROD5269,Snacks,Grocery,East,Connecticut,Lewisshire,4,542,15,1842.8,1379.71,463.09,Credit Card,Cancelled,"Jackson, Hernandez and Gibson",jamesmunoz@keller.com,7,Yes,40
ORD1543,2024-12-02,2024-12-05,CUST423,James Walton,Consumer,PROD3272,Stapler,Office Supplies,North,Illinois,Spencerview,2,1838,15,3124.6,2236.88,887.72,Cash,Delivered,"Anderson, Taylor and Bradley",wmcfarland@thomas.com,7,Yes,40
ORD1544,2025-02-10,2025-02-16,CUST424,Leslie Alvarez,Consumer,PROD9267,Notebook,Office Supplies,East,Wisconsin,East Stephanie,6,615,10,3321.0,2085.7,1235.3,Credit Card,Pending,"Carrillo, Campbell and Wells",gyoung@thompson.net,40,No,0
ORD1545,2025-12-28,2025-12-29,CUST319,Albert Murphy,Consumer,PROD4324,Bookshelf,Furniture,West,Kentucky,North Jason,5,3448,5,16378.0,12208.48,4169.52,Net Banking,Pending,"Wang, Brooks and Diaz",patricia41@mitchell.biz,41,No,0
ORD1546,2025-07-17,2025-07-24,CUST932,Caroline Diaz,Corporate,PROD8732,Sofa,Furniture,East,California,Morrismouth,6,4574,20,21955.2,15137.89,6817.31,Cash,Pending,Watts PLC,amurphy@butler.com,48,No,0
ORD1547,2025-01-03,2025-01-06,CUST845,Andrea Kidd,Consumer,PROD1149,Office Chair,Furniture,North,Kansas,South Joshuashire,4,2980,20,9536.0,5944.4,3591.6,Cash,Delivered,Leonard-Richardson,dannymorales@parker.com,37,No,0
ORD1548,2024-07-08,2024-07-13,CUST361,Michael Underwood,Corporate,PROD9845,Sofa,Furniture,East,South Dakota,East Alison,6,2378,5,13554.6,8293.81,5260.79,UPI,Pending,"Lewis, Martin and Walters",charlesspears@jordan-bell.com,35,No,0
ORD1549,2024-07-27,2024-07-28,CUST293,Edward Jackson,Home Office,PROD9196,Study Table,Furniture,North,Massachusetts,Melissaville,10,1680,10,15120.0,12407.86,2712.14,Credit Card,Delivered,"Ruiz, Smith and Nichols",martinoneill@guzman.biz,5,Yes,33
ORD1550,2025-06-21,2025-06-23,CUST259,Stephen Curtis,Home Office,PROD6334,Notebook,Office Supplies,West,Delaware,Pamelamouth,7,1263,20,7072.8,6359.95,712.85,UPI,Returned,"Zuniga, Taylor and Cook",karenmyers@alvarado.com,45,No,0
ORD1551,2025-06-01,2025-06-08,CUST380,Dana Reed,Home Office,PROD5922,Keyboard,Electronics,West,Alaska,Christopherberg,10,4681,10,42129.0,32687.02,9441.98,Net Banking,Cancelled,Vaughn-Campbell,jeffery97@fisher-davis.com,28,No,0
ORD1552,2024-12-13,2024-12-17,CUST796,Jessica Deleon,Home Office,PROD9098,Laptop,Electronics,East,Oklahoma,South Jesus,7,498,15,2963.1,2426.05,537.05,Credit Card,Cancelled,Glover-Gardner,xsmith@rice.com,35,No,0
ORD1553,2024-06-16,2024-06-19,CUST260,Michael Chapman,Consumer,PROD6386,Study Table,Furniture,West,North Carolina,Port Paulchester,2,2451,0,4902.0,3089.29,1812.71,Credit Card,Delivered,Pierce Ltd,stephen35@johnson-peterson.biz,4,Yes,22
ORD1554,2025-06-07,2025-06-13,CUST910,Scott Johnson,Corporate,PROD1347,Laptop,Electronics,East,Kansas,Billyburgh,5,2318,20,9272.0,7318.41,1953.59,Credit Card,Delivered,Wheeler-Cooper,anne81@moore.com,42,No,0
ORD1555,2025-12-08,2025-12-11,CUST523,Robert Chen,Corporate,PROD1088,Pen,Office Supplies,West,Rhode Island,North Shannonfurt,7,4262,0,29834.0,21983.19,7850.81,Cash,Pending,"Wilson, Murillo and Kelly",ptodd@ray.com,1,Yes,41
ORD1556,2026-03-26,2026-03-29,CUST566,Duane Cardenas,Home Office,PROD8280,Sugar,Grocery,North,Washington,Lake Jonathan,1,2314,10,2082.6,1417.34,665.26,Cash,Pending,"Dixon, Morgan and Martin",randallallen@wilson-lawrence.com,50,No,0
ORD1557,2024-06-20,2024-06-26,CUST184,Tracy Lopez,Home Office,PROD6497,Rice Bag,Grocery,East,Mississippi,South Paula,7,1937,20,10847.2,9363.37,1483.83,UPI,Delivered,Mills LLC,qpruitt@nunez.info,15,No,0
ORD1558,2025-04-10,2025-04-14,CUST546,Elizabeth Meadows,Consumer,PROD5355,Juice Pack,Grocery,South,Virginia,Jessicastad,3,709,15,1807.95,1627.14,180.81,Net Banking,Pending,"Perez, Brown and Brown",colemanjulia@edwards.org,36,No,0
ORD1559,2024-09-25,2024-10-02,CUST511,Andrea Kane,Corporate,PROD1632,Study Table,Furniture,East,Colorado,Port Kaitlyn,2,895,5,1700.5,1192.39,508.11,UPI,Returned,"Vance, Macdonald and Le",amber55@williams-mitchell.com,6,Yes,38
ORD1560,2026-02-15,2026-02-21,CUST218,Jamie Flowers,Corporate,PROD7641,Notebook,Office Supplies,West,Illinois,New Tinaborough,10,3361,10,30249.0,18240.23,12008.77,UPI,Pending,James-Rose,williamsamy@livingston.biz,50,No,0
ORD1561,2025-03-10,2025-03-17,CUST317,Carol Lewis,Consumer,PROD1052,Study Table,Furniture,North,Ohio,Howardside,2,4693,5,8916.7,5936.14,2980.56,UPI,Cancelled,"Hawkins, Mcfarland and Gonzalez",buchanancraig@anderson.com,10,No,0
ORD1562,2024-04-26,2024-05-02,CUST302,Gabrielle Daniel,Home Office,PROD2164,Sugar,Grocery,East,New York,Johnfurt,7,1060,20,5936.0,5296.47,639.53,UPI,Returned,"Nolan, Blackburn and Jimenez",navarroallison@rogers.com,30,No,0
ORD1563,2025-09-06,2025-09-09,CUST121,Michael Stewart,Consumer,PROD2791,Office Chair,Furniture,East,Michigan,Stephenland,9,3172,10,25693.2,20568.34,5124.86,Cash,Returned,Taylor and Sons,kimberlyfoster@garza-morales.com,32,No,0
ORD1564,2024-10-12,2024-10-16,CUST967,Tammy Johnson,Home Office,PROD9472,Study Table,Furniture,South,North Dakota,South Samuel,8,3227,5,24525.2,17996.21,6528.99,Credit Card,Cancelled,Bryant and Sons,nataliewaller@washington-hill.com,42,No,0
ORD1565,2024-09-27,2024-09-29,CUST569,Sarah Wiggins,Home Office,PROD8844,Dining Table,Furniture,South,New Mexico,Robertburgh,6,2266,15,11556.6,8420.98,3135.62,Cash,Returned,"Miller, Whitney and Mullins",carneyemily@davis-shelton.com,9,Yes,44
ORD1566,2025-06-18,2025-06-24,CUST215,Bradley Leach,Consumer,PROD5597,Cooking Oil,Grocery,South,Ohio,South Brookehaven,3,4367,20,10480.8,8235.33,2245.47,Credit Card,Cancelled,Smith-Nguyen,bjefferson@nash-chung.com,5,Yes,28
ORD1567,2025-10-27,2025-11-02,CUST238,Joel Tanner,Corporate,PROD4905,Sofa,Furniture,South,Connecticut,Reedville,8,1121,20,7174.4,6321.26,853.14,UPI,Pending,Marsh-Graham,parkerdenise@hawkins-todd.com,27,No,0
ORD1568,2025-12-03,2025-12-07,CUST673,Robin Golden,Consumer,PROD5573,Sugar,Grocery,North,Idaho,New Elizabethbury,4,4027,10,14497.2,11368.51,3128.69,Net Banking,Delivered,Williams Ltd,kreyes@oneal-leach.com,32,No,0
ORD1569,2024-12-05,2024-12-12,CUST247,James Ingram,Home Office,PROD7268,Office Chair,Furniture,West,Illinois,Lake William,8,1260,15,8568.0,5351.76,3216.24,UPI,Delivered,"Beard, Adkins and Williams",xmiller@moss.com,46,No,0
ORD1570,2025-02-20,2025-02-27,CUST509,Anna Davis,Home Office,PROD7159,Bookshelf,Furniture,East,Alabama,Jonesstad,9,660,15,5049.0,3914.88,1134.12,Cash,Delivered,Bishop Group,umccoy@stevens.com,0,Yes,23
ORD1571,2024-08-15,2024-08-19,CUST803,Melissa Klein,Consumer,PROD5079,Rice Bag,Grocery,West,Georgia,North Christopherport,4,350,15,1190.0,866.56,323.44,Net Banking,Cancelled,"Green, Ali and Smith",agarcia@levy.biz,38,No,0
ORD1572,2025-12-20,2025-12-27,CUST868,Scott Donovan,Corporate,PROD5002,Juice Pack,Grocery,South,New Jersey,East Craig,3,608,5,1732.8,1200.48,532.32,Net Banking,Pending,"Hayes, Strong and Dalton",pperez@nolan.com,15,No,0
ORD1573,2024-09-20,2024-09-24,CUST158,Katherine Scott,Consumer,PROD3661,Mouse,Electronics,North,Alabama,East Craigshire,7,3778,15,22479.1,19276.29,3202.81,Cash,Cancelled,Roberts-Miller,williamstina@marquez.com,28,No,0
ORD1574,2025-06-11,2025-06-14,CUST832,Philip Bell,Corporate,PROD5455,Stapler,Office Supplies,South,Arizona,Zacharychester,3,2730,0,8190.0,6684.69,1505.31,Net Banking,Cancelled,Webb-Powell,williamssavannah@ramirez.com,28,No,0
ORD1575,2024-11-22,2024-11-23,CUST176,Darrell Taylor,Corporate,PROD7997,Rice Bag,Grocery,East,Colorado,North Jessica,5,1081,0,5405.0,4703.46,701.54,UPI,Pending,"Parker, Mendoza and Moran",johnsonbridget@johnson.com,30,No,0
ORD1576,2025-11-29,2025-11-30,CUST212,William Barnes,Home Office,PROD8624,Rice Bag,Grocery,East,New Hampshire,Port Madison,2,4484,15,7622.8,6701.36,921.44,Cash,Pending,"Poole, Jackson and Doyle",samuel05@cox-henderson.biz,32,No,0
ORD1577,2025-04-21,2025-04-23,CUST190,Claudia Peterson,Corporate,PROD3210,Cooking Oil,Grocery,South,Vermont,West Jon,6,1785,20,8568.0,6373.8,2194.2,Cash,Cancelled,Matthews-Sosa,nsingleton@frost.net,18,No,0
ORD1578,2025-02-13,2025-02-15,CUST869,Virginia Shaffer,Corporate,PROD9245,Office Chair,Furniture,East,Arkansas,East Thomasview,5,371,5,1762.25,1303.62,458.63,Cash,Cancelled,Martinez LLC,ayoung@reid.net,8,Yes,34
ORD1579,2024-10-17,2024-10-24,CUST296,Victoria Kline,Consumer,PROD1452,Laptop,Electronics,South,California,Dyermouth,5,2676,20,10704.0,7567.75,3136.25,Credit Card,Returned,Farmer PLC,thomasmiller@bennett.com,46,No,0
ORD1580,2026-04-03,2026-04-09,CUST600,Christopher Boyd,Corporate,PROD7259,Sugar,Grocery,North,Missouri,Johnberg,8,3306,15,22480.8,19186.47,3294.33,Net Banking,Delivered,"Henry, Shields and Gonzalez",wwilliams@jimenez.com,34,No,0
ORD1581,2025-07-09,2025-07-13,CUST384,Derrick Allen,Corporate,PROD9379,Juice Pack,Grocery,North,New Hampshire,Whitefort,3,1716,0,5148.0,3396.77,1751.23,Credit Card,Pending,Davis-Scott,laurajohnson@campbell-jenkins.net,38,No,0
ORD1582,2025-06-05,2025-06-10,CUST233,Eric Ramirez,Home Office,PROD1952,Juice Pack,Grocery,North,Hawaii,Graceburgh,1,1121,10,1008.9,759.02,249.88,Credit Card,Cancelled,"Eaton, Williams and Rodriguez",changjustin@wilson-diaz.com,33,No,0
ORD1583,2024-05-10,2024-05-13,CUST694,Jonathan Cameron,Corporate,PROD4988,Headphones,Electronics,West,Oregon,South Justinland,6,3966,5,22606.2,19620.92,2985.28,Cash,Returned,Smith LLC,dwilson@parker-carroll.com,19,No,0
ORD1584,2024-07-22,2024-07-23,CUST908,David Gray,Corporate,PROD2515,Rice Bag,Grocery,North,Colorado,South Scott,3,2361,20,5666.4,4819.92,846.48,Net Banking,Delivered,Morris-Cardenas,martindavid@townsend.com,31,No,0
ORD1585,2024-05-09,2024-05-11,CUST584,Clinton Mason,Home Office,PROD8775,Snacks,Grocery,East,Ohio,Allenfort,7,1401,10,8826.3,7418.01,1408.29,Net Banking,Pending,"Rangel, Bautista and Espinoza",bradley40@hood.info,11,No,0
ORD1586,2025-06-06,2025-06-10,CUST938,Amanda Reed,Corporate,PROD5266,Notebook,Office Supplies,East,Illinois,South Crystaltown,7,4395,20,24612.0,21027.73,3584.27,Cash,Cancelled,Porter-Gutierrez,sfisher@murphy.info,38,No,0
ORD1587,2025-04-30,2025-05-05,CUST865,Gregory Jones,Corporate,PROD4155,Headphones,Electronics,East,Indiana,South Douglas,6,2594,15,13229.4,10622.38,2607.02,Net Banking,Cancelled,Anderson-Anderson,kylesmith@smith.com,45,No,0
ORD1588,2024-07-19,2024-07-23,CUST292,William Hensley,Home Office,PROD3322,Headphones,Electronics,West,Wyoming,New Nancybury,2,2070,0,4140.0,2911.85,1228.15,UPI,Pending,"Morris, Vargas and Morgan",donna99@silva.org,34,No,0
ORD1589,2025-06-26,2025-06-30,CUST511,Stephen Gay,Consumer,PROD7012,Notebook,Office Supplies,East,West Virginia,Burnsborough,7,4363,0,30541.0,20974.06,9566.94,Cash,Returned,"Warner, Rogers and Jarvis",cheryl63@webster-thompson.com,37,No,0
ORD1590,2024-04-25,2024-04-29,CUST110,Jonathan Morris,Consumer,PROD4218,Sofa,Furniture,South,California,Melindashire,1,4748,0,4748.0,2850.48,1897.52,UPI,Cancelled,"Torres, Wagner and Foster",stephaniemccoy@woods-porter.org,21,No,0
